CX1	CX2	CX3	CX4	CX5	CX6	CX7	CX8	CX9	CX10	CX11	CX12	CX13	CX14	CX15	CX16	CX17
TCGA-A2-A04X	0.531661318677249	0.119227754077397	0	0.0528382162984782	0.146105116875471	0	0.0138384906006698	0.00248584144331903	0.0598953040657616	0.00743680955713586	0	0.0243835325686692	0.00870164872382037	0	0.0334259671120293	0	0
TCGA-A2-A0D0	0.0426631224325421	0.146010771342244	0.408925558615015	0.0491413386412289	0.194170277978914	0	0.00624431775357721	0.0214323794279838	0.00156236817243195	0.0877504805385419	0	0	0.00173415694317596	0	0	0.0151935971259741	0.0251716310283714
TCGA-A2-A0D1	0.38838568686061	0.0179196315887705	0.126383948242254	0.0970271334262582	0.149333499017227	0.0101283728883066	0	0.00448306616548781	0.0722825237335742	0.0886453181913671	0	0.0193523930100061	0.0168133186472622	0.00924510822887572	0	0	0
TCGA-A2-A0D4	0.390448118597032	0.0549541152363751	0.221002409584346	0.100869703240952	0.107314585650238	0.016268447389053	0.0180969395163106	0.0207282067434603	0	0.0408630579154985	0	0.00559557525591989	0	0	0	0.0128011998019097	0.0110576410689045
TCGA-A2-A0EY	0.26766333568158	0.104673103394699	0.188812905936236	0.0445174557336384	0.141888814698864	0.00463647533465033	0.0101536282015926	0.011798235035588	0.0726946282561665	0	0.0504073871933455	0	0.00691670975576904	0	0	0.00452222449383938	0.0913150962840318
TCGA-A2-A0YG	0.261683783215306	0.188938002272767	0.227172120006492	0.0490593217773757	0.152254406634859	0.011585225158062	0.00374944422908674	0.0147332423616084	0.0365875949478712	0	0.0186990975794504	0.00667456881152351	0.0165022191188681	0	0.0123609738867299	0	0
TCGA-A2-A259	0.927153500452592	0.020668529579067	0	0.0213042526314904	0	0	0	0.00242774737246149	0	0	0	0.00228308319610123	0	0	0	0	0.0261628867682882
TCGA-A2-A25B	0.0895785441904439	0.210258032949283	0.328619397451016	0.0371633388885226	0.214201543706896	0.000708558325541124	0.0211007205456307	0.0178304607034143	0.0262427730822789	0.0034156492620132	0.0186636654864849	0	0.0322173154084747	0	0	0	0
TCGA-A2-A3KC	0.823318699916431	0.0418532259364727	0	0.00559148752930091	0.0422363245357732	0	0	0	0.0747276145210234	0	0.00994081565436851	0	0.0023318319066305	0	0	0	0
TCGA-A2-A3XX	0.61616016862161	0.0890877685093379	0.0924475321779821	0.0261543480683046	0.048641710739916	0.0146223295796814	0.00146851727485885	0	0.0340284631687956	0	0.0220480906602615	0	0.0271709803363605	0	0.0281700908628914	0	0
TCGA-A2-A3Y0	0.22619457115617	0.104730172410446	0.440191570196894	0.027116532829076	0.0712851010456982	0.00953371480298126	0.0511088000446526	0	0.0382601434359952	0	0.031579394078087	0	0	0	0	0	0
TCGA-A3-3363	0.688779724924528	0.125165862496144	0	0.0449969349578729	0.0753143684246547	0	0	0	0.0197352284408833	0	0.0460078807559169	0	0	0	0	0	0
TCGA-A3-3387	0.92514954645295	0.0302111978329297	0	0	0	0.0229261471263806	0.0217081614031931	0	0	0	0	0	4.94718454644599e-06	0	0	0	0
TCGA-A5-A0GE	0.867042013025525	0	0	0.0735456672121725	0	0.054174363082096	0	0.00359855335702265	0	0	0	0.000260715029375469	0	0.00137868829380799	0	0	0
TCGA-A5-A0GJ	0.066642788169247	0.198697800545015	0.4529823394053	0	0.152129515002268	0	0.0450762652710222	0	0	0	0.0349589510685542	0.0314603540108479	0	0	0	0.0180519865277463	0
TCGA-A6-A567	0.730678502837199	0.0266386359269166	0	0.0734738864122823	0.0524909891073141	0.0283857036457788	0.00292258255122203	0	0	0	0.0198546326442369	0	0	0.00772745510261623	0	0	0.0578276117724337
TCGA-A6-A56B	0.26230071973783	0.142831112356058	0.391463325144006	0.0171993450592234	0.0765027150961589	0	0.00215526242780164	0.0175379738278716	0.00578144145303516	0.0296759492320951	0.0048980322889463	0	0	0.0107187616864951	0	0.010784044684533	0.0281513170059457
TCGA-A7-A13D	0.0817318964515629	0.119820294718346	0.330514195525134	0.0526399145860176	0.0822235850956248	0	0.00347209276102756	0.0278343223673971	0	0.169580921418951	0	0	0.00444130171459878	0	0	0	0.127741475361341
TCGA-A8-A075	0.297525793983254	0.105286329428338	0.448181463877588	0.0741561748632107	0.056151756341556	0.00765249934863188	0	0.009680630050631	0	0	0	0.000276373159676983	0	0	0	0.00108897894711375	0
TCGA-A8-A07B	0.332852191017702	0.113669818942777	0.0259010654504052	0.0854571881913383	0.224771600199331	0.015101329173482	0.00843551496724961	0.0245752385220022	0.0744197976938349	0.0294738362948709	0.0355759585665321	0	0.0297664609804751	0	0	0	0
TCGA-A8-A07I	0.294715701434249	0.146732815916722	0	0.0614789126988601	0.228384411315792	0	0.0233453915440216	0.00715390889180555	0.129935452722641	0	0.099689573179003	0	0	0	0	0.00856383229690529	0
TCGA-A8-A08B	0.159306746009638	0.111059940976304	0.211132406281247	0.0513731341034298	0.211503946843565	0	0.045596364485696	0	0.155561170655916	0	0.0463773284480127	0.00808896219619132	0	0	0	0	0
TCGA-A8-A08L	0.240194910310922	0	0.434705514103429	0.123369468761024	0.0534615806907136	0	0.003619383072225	0.00243272382418544	0	0.0203738015099378	0	0.000154852877950007	0	0.00133107968754998	0	0.0544991631437659	0.0658575220182971
TCGA-A8-A08S	0.705039816886495	0.0458334178274909	0	0.0266798405262057	0.0677644488999468	0.0305788978987893	0.0366563496848643	0	0.06215303075042	0	0.0252941975257879	0	0	0	0	0	0
TCGA-A8-A092	0.330119600609982	0.00836411998704705	0.311092600893225	0.0150264700311619	0.127160788134677	0.00896560547801119	0.0673257980222057	0.0135246400382388	0	0	0	0	0	0	0.0733644515855715	0.0450559252198788	0
TCGA-A8-A094	0.293461131022825	0.0462440246810466	0.270571538768097	0.111720535139013	0.092696687059122	0	0.00855457707365748	0	0	0.00088264619308923	0	0.00430360233569225	0.000144500195366507	0.00603700402881968	0	0	0.165383753503272
TCGA-A8-A09I	0.293472168042054	0.0657224585910296	0.175123243437814	0.06362860849551	0.156435554094676	0.00607782627737919	0.0174571724012037	0	0.133149722942559	0.00346420830673972	0.0598761924733426	0	0.0255928449376921	0	0	0	0
TCGA-AA-3666	0.413741571223533	0.161339070351801	0.277377330099306	0.00769194121078599	0.032240159936963	0.0145049407446771	0.0281323922387656	0.00481560448424585	0.00444491148076583	0.0166085338507748	0.020901189649272	0	0	0	0.01820235472911	0	0
TCGA-AA-3685	0.552242683066803	0.184917237129032	0	0.0429970622626232	0.126626517810843	0.0155383036149908	0.0214888413465885	0	0.0237012410962433	0	0.0264420097848762	0.00604610388799996	0	0	0	0	0
TCGA-AA-3956	0.838181423574569	0.0562644592518692	0	0.00226819443622034	0.00228829349410621	0.0068608309226988	0.00806070976736356	0	0.0081370703638751	0	0.027382887353605	0	0	0	0	0	0.0505561308356926
TCGA-AA-3994	0.863577209155473	0.0490440529793338	0	0.00750978234763034	0.032683264429998	0.00456243318827691	0.00600436671070153	0	0.0287865032491219	0	0.00783238793946511	0	0	0	0	0	0
TCGA-AA-A01S	0.55437493802761	0.00786767891114252	0.0580017319321681	0.0990375414746746	0.0392229325159794	0.025992235023327	0	0.00265544203076236	0	0.0503820840155395	0	0	0.00268348365218339	0.00666258213970583	0	0	0.153119350276907
TCGA-AA-A01T	0.511197622755317	0.0936637327702458	0.204229666405912	0.0765049174878891	0.0281324519000828	0.0261451795822908	0	0	0.0294123627728198	0	0.0221714751993587	0.00854259112608429	0	0	0	0	0
TCGA-AA-A02O	0.832140454624251	0.0660978415699894	0	0.0060169603715116	0.0354210622596092	0.00860289609374181	0.000556991391359089	0.0035363847716331	0.0184927570306323	0	0.0246092766340019	0	0	0	0	0.00452537525327095	0
TCGA-AA-A02Y	0.858867353015354	0.0395117222749302	0	0.0200400634068804	0.00068157144389282	0.00839321378075526	0.00461328882726489	0	0.0232560577866088	0	0.044636729464314	0	0	0	0	0	0
TCGA-AC-A2BK	0.252869134544756	0.0671527901811332	0.274454242096736	0.117779528192462	0.160022106119445	1.42157670183563e-05	0	0	0.0677905379423306	0	0.0431612229858276	0.00432492192925222	0.00435381690351297	0.00807748333752581	0	0	0
TCGA-AD-A5EK	0.376462793107207	0.102537322297657	0.245311334158567	0.0109532563465552	0.123901058764571	0.00382201258193927	0.0561453299613275	0	0.0204198974856533	0	0.0587284700518398	0	0	0.00171852524468305	0	0	0
TCGA-AG-3574	0.919119390606151	0.0448880173993833	0	0.0146975640706391	0.000546449584921445	0	0.0021494155156886	0.00115499298190111	0.00203423277529967	0	0	0	0	0.0154099370660159	0	0	0
TCGA-AG-3582	0.482818959894901	0.0903944995018686	0.205157107551646	0.0102518413252094	0.0556555520735789	0	0.00211444565118017	0	0.0204832356241003	0	0.0194583222973727	0.00288163529444992	0	0.0303348593486726	0	0.00517307631545135	0.0752764651215696
TCGA-AG-3593	0.435057450589192	0	0.267732616317096	0.0660665146463049	0.0645614681639544	0.0265136250978244	0.0394745088324671	0.0172684366376088	0.0166598718401403	0	0.0340823646322914	0	0	0	0	0.025937111090859	0.00664603215226142
TCGA-AG-3727	0.526489912629116	0.0225850229071018	0.257867947782969	0	0.0287980985311038	0	0.017268191597813	0	0	0	0.0109302630488101	0	1.01776361242911e-06	0	0.136059545739473	0	0
TCGA-AG-3885	0.582645744165112	0.0760166956509944	0.120945388308222	0.0146744861231783	0.0423987167826685	0.0342042367591211	0.0559685547143412	0	0.00841263226516289	0	0.0397121133840411	0.00196010873384824	0	0	0	0	0.0230613231133113
TCGA-AG-3890	0.453454231174844	0.0843573903540405	0.22617833521271	0.0476345855860659	0.0147383650660109	0.020926928596218	0.0177186402322838	0	0	0	0.0405718917730825	0.00291050461273758	0	0.00298838359242313	0	0	0.0885207437995837
TCGA-AG-3896	0.634831524065151	0.0857548242686982	0.103190348951031	0.0128844631737604	0.0588064221569026	0	0.00681870084162485	0	0.0175114895026332	0	0.0217235719376098	0	0	0.027405725345026	0	0	0.0310729297575622
TCGA-AG-3901	0.921818889668836	0.028323841966442	0	0.00344202758329363	0.00315957444380968	0.00773587856045317	0.00698845202647147	0	0.0144100715793417	0	0.00370454541065662	0	0	0.0104167187606953	0	0	0
TCGA-AG-4007	0.479646414808583	0.127072794122614	0.213594659713242	0.0238633797701356	0.0243361161791957	0.0268334010094882	0.00861217651563735	0.0231706317050828	0.0313148850570218	0	0.0362209800766587	0.00533456104234089	0	0	0	0	0
TCGA-AG-4008	0.341314287231122	0	0.407629935758924	0.056437455336134	0.0607999667004188	0.0189724625022492	0.0503790926630805	0.0142056964311545	0.00638454283881012	0	0.00484629578268009	0.00792328370643775	0	0	0	0	0.0311069810489887
TCGA-AG-4015	0.458976656564499	0.165354710077934	0.135897837969398	0.0229473477177012	0.00779065625407799	0.0128594375886955	0.00733473265182725	0.0187051226026186	0	0	0.04012207505506	0	0	0	0.110308856852983	0.0197025666652054	0
TCGA-AG-A032	0.603664602050447	0.133390545919898	0.163935512568687	0.0190548466483792	0.0119244685714418	0.0254239627066045	0	0	0.0278604887148201	0	0	0.0087073307194391	0	0.00603824210028377	0	0	0
TCGA-AJ-A23M	0.00543880694503215	0.207374216941619	0.162938391085617	0.080477080504583	0.248128255418376	0	0.0630737689962094	0	0.0437922351361698	0	0.188777244972394	0	0	0	0	0	0
TCGA-AK-3454	0.833917002488276	0.0145920571497766	0	0	0.0360625138643405	0.00460564358800325	0.0371205032068753	0	0	0	0	0.00759431127774493	0	0	0.0661079684249832	0	0
TCGA-AL-A5DJ	0.555925833075691	0.0777383483524532	0.215762498271431	0.0416676900539483	0.00090047562747654	0.0195443567399335	0.0112051942234095	0	0	0	0.00218605966167254	0.00796128599371624	0	0	0	0	0.0671082580002678
TCGA-AN-A04D	0.378765705683593	0.147449291053902	0.423723756899811	0	0.0204042215979833	0	0	0.00804227082451027	0	0	0.0216147539402004	0	0	0	0	0	0
TCGA-AN-A0AT	0.102881737858902	0	0.413587099078315	0.155387234589009	0.154625448411788	0	0.00383746399309526	0	0	0.0156264948513799	0	0	0	0	0	0.0294981900809599	0.124556331136551
TCGA-AN-A0G0	0.364141932810152	0.016000270377814	0.314175794821596	0.0402142495809296	0.128557010856009	0.0132289964971081	0.0503561999837057	0	0.0105466934346772	0	0	0.00524892369013159	0.0119384844899502	0	0	0.00359302094038299	0.0419984225175426
TCGA-AN-A0XR	0.766987726550842	0.0526908021006545	0	0.0486129194906239	0.0812817009086744	0	0	0	0.0297382156884675	0	0.00846468060485142	0.0122239546558863	0	0	0	0	0
TCGA-AO-A03L	0.281880168812219	0.0758218961782104	0.188578562546818	0.120625991625413	0.207233568894939	0.0111615020023959	0.0255526508302462	0.0322102424512703	0	0.0395811628618637	0	0.0069224002640631	0.00109793990770751	0	0.00933391362485492	0	0
TCGA-AO-A03N	0.507668538476574	0.0915709176010047	0.00424026242098416	0.138578952667604	0.0980213905180505	0.025825019214758	0.000889073227885264	0.0165854647653238	0	0.0489849137627652	0	0	0	0	0.0676354673450509	0	0
TCGA-AO-A0J2	0.0486337919465203	0.113971001583029	0.465165634521819	0.091968606030105	0.19206235862759	0	0	0.0179356740407934	0	0	0	0	0	0	0	0.0435185166512198	0.0267444165989232
TCGA-AO-A0J6	0.00342956702061401	0.216666101424476	0.133181665081087	0.0146795678905278	0.248301884874325	0	0.123941035322037	0	0.0244210672589329	0	0.215045808606503	0.020333302521497	0	0	0	0	0
TCGA-AO-A0JM	0.305748872086632	0.101754406713403	0.104005983242926	0.106216805229667	0.186462246960936	0.0094958367214322	0.00826675188601168	0	0.100268456535435	0.0716472260360609	0.00583871210691945	0	0.000294702480576058	0	0	0	0
TCGA-AO-A124	0.0096422160637073	0.145573272905413	0.280572634919296	0.0656012128590419	0.290631408750562	0	0.0286576634874495	0.011403693052919	0	0.0310427475113491	0.022472640760726	0	0	0	0	0.0414131347167667	0.0729893749727691
TCGA-AP-A052	0.159111214010353	0.372161499714661	0.252729175134232	0	0.0617123440918618	0.00037379153133883	0.0236513048100969	0	0.0161139061413377	0.056150798247477	0.0579959663186411	0	0	0	0	0	0
TCGA-AP-A053	0.143901500157866	0.247010809370827	0.222820101100979	0	0.135589596593446	0	0.0246730999554684	0	0.0549130634375587	0.0735285392394772	0.0975632901443774	0	0	0	0	0	0
TCGA-AP-A05A	0.22151339909628	0.278527948970721	0.141576347240984	0	0.114667915450802	0	0.0177698473616164	0	0.0252071360370796	0.130713644418923	0.0696677479986759	0	0.000356013424917622	0	0	0	0
TCGA-AP-A05D	0.217886258244579	0.0494586209518652	0.223363893080407	0.11784756179188	0.135039869259332	0.00501885852759834	0.0162421448890438	0.00138870166977621	0.0478609262620211	0.0826036890085957	0.0357429100322816	0.000529380058460307	0.00393943264874242	0	0	0	0.0630777535754173
TCGA-AP-A0L8	0.21650462209803	0	0.429139822536957	0.117212167923537	0.0823278018371117	0	0.0128027041309916	0	0.0200900028952178	0.110818851594924	0	0	0	0.0111040269832301	0	0	0
TCGA-AP-A0L9	0.0886305811473009	0.166251618815907	0.270623846249079	0.0955713600796303	0.188288053688862	0	0.0401974375507486	0.00671593309236929	0.0236388410779307	0	0.0567555955171341	0	0	0	0	0.00171115682917151	0.0616155759518678
TCGA-AP-A0LI	0.144909940153316	0.0790529516942804	0.358688675033243	0.137510668447698	0.144224882731488	0.000613722933502852	0	0.0234049811789907	0	0.00994198694946077	0	0	0.00552897446486562	0	0	0.00414874295474976	0.0919744734584051
TCGA-AQ-A04J	0.383768223306127	0.111772209643743	0.405486948807205	0	0	0.00424877626327926	0.000655911258821837	0.00177763991179574	0.0103464938250912	0	0	0.00246099297683881	0	0	0.0794828040070982	0	0
TCGA-AR-A0TX	0.526280957205827	0.101991448395354	0	0.0208562007352306	0.148225225805712	0	0	0	0.153106278520619	0.0345036306948237	0.013568000733377	0	0.00146825790905659	0	0	0	0
TCGA-AR-A1AY	0.456578115592106	0.123559071712028	0.256881427466023	0.02104102326196	0.0246401544348693	0.0120889617468311	0.0101558570319848	0	0.0184440776765682	0	0.0194016218460149	0.00247992179210834	0	0.00570086379056388	0.0490289036489426	0	0
TCGA-AR-A24Z	0.098669697258456	0.196175438368801	0.118505395208466	0.109382576813748	0.290680534978123	0.00053003867619748	0.0422760157141694	0.0197913744016705	0.0453904933527798	0	0.0696005037276482	0.00899793149994057	0	0	0	0	0
TCGA-AR-A256	0.00547128264265422	0.134209901903036	0	0.0261974019508807	0.276074986680043	0	0.149201519098713	0	0.09812978396414	0	0.310715123760533	0	0	0	0	0	0
TCGA-AR-A2LK	0.769774305874218	0.0325792807318338	0	0.0278913849375984	0.0357702030387851	0.00354330946029923	0	0.0060099863661941	0.0433286176688569	0	0.013149405361774	0	0	0.0644922589899169	0	0.00346124757052332	0
TCGA-AX-A1C8	0.121548878602033	0.138368348099919	0.29010359681336	0.0395573943252341	0.22055614811941	0	0.0793370567339638	0	0.0113462246605338	0	0.0991823526455459	0	0	0	0	0	0
TCGA-B0-5094	0.837545053174599	0	0.0151975626697291	0.0622547302230886	0	0.0427666489206167	0	0.00987088587554102	0	0	0	0.00599695029131374	0	0.00326735837780899	0	0	0.0231008104673032
TCGA-B5-A0JN	0.0157142391072389	0.0771746956850265	0.425395507277792	0.098296306056218	0.230195699209132	0	0.0545919751728809	0.0181834267881585	0	0	0.0621054386912565	0	0.00205885316506411	0	0	0	0.0162838588472328
TCGA-B5-A0K3	0.110009483235038	0.259344960935869	0.286504636520773	0	0.121727254260752	0	0.0306823882459703	0	0.0109747634985472	0.157901945266903	0.0228545680361486	0	0	0	0	0	0
TCGA-B5-A0K8	0.249951513828483	0.0998641375877458	0.28285901360999	0.117282975995587	0.105530271310778	0.00793550524485751	0.0281576503771708	0	0.0148232972308438	0	0.0719837456569165	0	0.00156513318913512	0	0	0	0.0200467559684929
TCGA-B5-A11G	0.693669497852986	0.026739036560275	0.134181625064763	0.0758200624326613	0.00935097223872038	0.0294227533444737	0	0	0	0	0.00163116430201227	0.00504686190198369	0	0.023379481384413	0	0	0.000758544917711609
TCGA-B5-A11I	0.00321660557124562	0.190061969912084	0	0.0263849134049572	0.265099884999516	0	0.143153265317918	0	0.0585722322473972	0	0.300877171937542	0.0126339566093391	0	0	0	0	0
TCGA-B5-A1MY	0.125085904942719	0.137593119867088	0.347116652376627	0.0641661996648039	0.170680300532623	0	0.0263976217304885	0	0.0465580237765182	0.0259241500162581	0.0297578534357426	0	0.000864402138660357	0.00244402509503042	0	0	0.023411746423441
TCGA-B6-A0I1	0.282246142329721	0	0.227906378069319	0.0394811241821143	0.0880429630492466	0.0052031591829686	0	0.0366431838372429	0.000692219047375909	0.121736685091372	0	0	0.0106612468473007	0	0	0	0.187386898363339
TCGA-B6-A0I6	0.0791444560111779	0.125783135479362	0.531134990269231	0	0.149270906788224	0	0.0493553006904808	0	0.0166557430621321	0	0.0470464725711098	0	0.00160899512828152	0	0	0	0
TCGA-B6-A0RE	0.325656093044777	0	0.469099783663767	0.0263640039787742	0.0418250870572538	0.00713836747781775	0.0404267961980866	0.0270087279303555	0	0.0620248697459764	0	0	0.000456270903191022	0	0	0	0
TCGA-B6-A0RU	0.491975739971519	0.0659856317069349	0.396162367335536	0	0	0.0172615952035823	0.0242767724118331	0	0	0	0	0.0015556346700063	3.78972260785924e-05	0.00274436147450914	0	0	0
TCGA-B9-4617	0.888903215823382	0.0519769358591115	0	0.00469400525865761	0	0.0100081077643365	0	0	0.0178692948791095	0	0.00579191411872869	0.0106954647813122	0	0.0100610615153617	0	0	0
TCGA-B9-A44B	0.652948044762009	0.0476701650063804	0.192530431937587	0.0482261113007933	0	0.0301928865851422	0	0	0.00162758445004437	0	0	0	0	0.0122708298741223	0.0145339460839214	0	0
TCGA-BA-4076	0.387101359187923	0	0.137176625627048	0.110278965494389	0.189530577310498	0	0	0.0223106319739844	0.0737794128005748	0	0.0470130924111996	0.00156139974197445	0.0051489204373751	0.026099015015034	0	0	0
TCGA-BA-5149	0.557418155903888	0.138285111089683	0.178449309845341	0.0242067241536265	0.0470088736250983	0.0273033162150018	0	0	0.016437062447331	0	0	0.00519327071599541	0.00569817600403523	0	0	0	0
TCGA-BA-6869	0.635762149694652	0.0583567961655198	0.198021754252804	0.0123838166390308	0.012100403397115	4.99040745592029e-05	0	0	0.0244400104075284	0	0.0310365429241044	0.00840622162751884	0	0	0.0194424008171676	0	0
TCGA-BA-6872	0.232071519543244	0.107814283304312	0.271237476668796	0.073536663378967	0.140373885458851	0.00886679744953766	0.0175016259271526	0.010441616312229	0.0663865816483312	0.0116738862831309	0.0515017112479051	0	0.0085939527775435	0	0	0	0
TCGA-BA-6873	0.482551162232314	0.0567625561061826	0.086189727275268	0.0842398963579279	0.143319199878897	0.0266135776004098	0.00141715236392745	0.021806346169571	0.0400995752547766	0	0	0.0121626101641109	0	0	0.0448381965966148	0	0
TCGA-BA-A4IH	0.748903623878516	0	0.0542801039798283	0.0804204991622926	0.0107238830972856	0.0414033274404756	0	0.00141343678739047	0.00532763393958361	0	0.0104663375717411	4.20912317841191e-05	0	0	0	0	0.0470190629111027
TCGA-BB-4225	0.531272843318904	0.0598719256824315	0.267171950085235	0.0591643243359973	0	0.0144003261095445	0	0.00302727835628115	0.0110609692996649	0	0.0301014120958322	0.00149212424558496	0	0.0224368464705244	0	0	0
TCGA-BC-A10Q	0.781496374201061	0.0383740011555925	0.00373050970528085	0.0259850623650105	0	0.0371833038974021	0	0.0125702890391296	0	0	0	0	0	0.00850135509266698	0	0.00603703862325271	0.0861220659206037
TCGA-BC-A216	0.194301739184947	0.272481357088631	0.268776654699743	0	0.0662472651744253	0	0.0157757216365435	0	0	0.0667461152550479	0.115671146960662	0	0	0	0	0	0
TCGA-BC-A217	0.189343087780272	0.0613067454855432	0.343083283641076	0.0522685849941045	0.0516603423998101	0.00176275097666814	0.0251542185580641	0	0	0	0.0338184327460943	0.0187427225806301	0.000544172625221059	0	0	0	0.222315658212517
TCGA-BG-A18C	0.580476292157033	0.0957849002501432	0.190362798680993	0	0.00893703870317582	0	0.00857756165773801	0	0.0274556027310255	0	0.0506659605950207	0.00431729934779548	0	0.0334225458770752	0	0	0
TCGA-BH-A0DG	0.441315214405044	0.142706983984985	0	0.0850516198330552	0.218286647114519	0	0	0	0.0981016104181058	0.0145379242442903	0	0	0	0	0	0	0
TCGA-BH-A0H0	0.752408267853002	0.0347712119110245	0.078044782498185	0.0566518466771114	0.0173748434181974	0.000331005963418123	0	0	0.00537203533948803	0	0.00795664939072307	0.00974395109043369	0	0	0.0266509452081864	0.0106944606502301	0
TCGA-BH-A0H6	0.592524103802359	0.0457742254834855	0.170245823516837	0	0.0598301963094971	0	0.0408043436870339	0.00278743060354951	0.0142460554868087	0	0.047913102762298	0.0258747183481318	0	0	0	0	0
TCGA-BH-A0WA	0.232569551728061	0.0517303935183242	0.535120174262038	0.0314799590175133	0.0692910927951182	0.000527795401480128	0	0.0201527708665572	0.0290300289986866	0	0	0.00120951241304938	0	0	0.0288887209991719	0	0
TCGA-BH-A18R	0.434264446054397	0.155441893194173	0.0168199979663573	0.00644264460079276	0.171655113508749	0	0	0.0117813541416007	0.0126970715660025	0.0450849779393108	0.00989256324850724	0	0.0231596692211392	0	0	0.0248136876710162	0.0879465808879533
TCGA-BH-A18U	0.0801228308762508	0.186832729469946	0.147896109552565	0.054625062066783	0.307180197971431	0.000693133357627616	0.0199479454714513	0.0647955897170297	0	0.010710542881554	0.0340406576780307	0	0.0218668456109607	0	0.00559528196611942	0.00586813834724035	0.0598249350330109
TCGA-BH-A1FC	0.321573965874777	0.101698233415446	0.236884481746755	0.039951155469413	0.16643338035141	0.0166895337502468	0	0.0722670142307284	0	0.0153017045172549	0	0	0.00264505096365679	0	0	0.0265554796803121	0
TCGA-BP-4781	0.81447024300971	0.0599984318947287	0	0.0390159817499296	0.00909958380416847	0.0521139132137933	0.0116553170193681	0	0.00195862353268684	0	0	0	0	0	0	0	0.0116879057756147
TCGA-BP-4977	0.875269573023189	0.0151323025914155	0	0.0407747647887318	0	0.0555928479206712	0.00503761956602004	0.00391109410769671	0	0	0	0	0	0.00428179800227551	0	0	0
TCGA-BR-8373	0.268821134796901	0.0954690129684106	0.316971971917185	0.0667845794270522	0.0254429714564566	0.00555424294117755	0.00313177462719289	0	0.046170579378884	0.138469182139505	0.0275417348316205	0	0	0	0	0	0.00564281551561459
TCGA-BR-8486	0.273674516101105	0.00391398913666747	0.29238898613608	0.0377558721586385	0.11536972262896	0.0124600215573808	0	0.0718517897490533	0.0334341061340717	0.105099489476491	0	0	0.00667990284714861	0	0	0.0136619987051257	0.0337096053692772
TCGA-BS-A0TC	0.858077368267045	0	0	0.0834712097815934	0	0.0497867690801447	0	0	0	0	0	0	0	0.00866465287121734	0	0	0
TCGA-BS-A0TE	0.696868921308802	0.0984906052091084	0.0748656213221578	0.02758379779665	0.0578253758810972	0.015275580195551	0.000813754347357676	0	0.00716918164246649	0	0.00771429244247779	0.00931837908858196	0	0.0040744907657494	0	0	0
TCGA-BS-A0TG	0.806826875117081	0.01958353295848	0.040705840887193	0.00243581155097404	0	0	0	2.79436992451099e-05	0	0.019303984116981	0.00778170424120247	0.00986809444050853	0	0	0	0.0934662129883348	0
TCGA-BS-A0V8	0.325056487970705	0.104165987837228	0.343990164504144	0.0945779951421849	0.0580161268144984	0.00840357159439843	0	0	0.0297058345840452	0.013146687762049	0.00873075138250999	0	0	0	0	0.00936271858668131	0.00484367382155537
TCGA-BT-A20P	0.586223636633222	0.147921776843823	0.210208731133305	0	0	0	0	0	0	0.0490814825911826	0	0	0.0065643727984664	0	0	0	0
TCGA-BT-A20Q	0.687575397503814	0.13506214866291	0.110976341544787	0	0.0273883567988862	0	0	0.00274529047565789	0	0	0	0.00423455823738279	0.00454887261520474	0	0.00137940921131091	0	0.0260896249500457
TCGA-BT-A20T	0.369905468357232	0.14908184552819	0.226980809373551	0	0.0700911495456087	0.0133472097895572	0.0583782238264315	0	0.000319513212510237	0	0.017572384249116	0	0	0	0.094323396117803	0	0
TCGA-BT-A20V	0.227649847979632	0.116806292839399	0.269080284772424	0.0512565123508385	0.198964752569725	0	0.00788106017083781	0	0.112215557948994	0	0	0.00657078296603561	0.00687336540221767	0.00270154299989614	0	0	0
TCGA-BT-A2LA	0.159653461944003	0.0856823925433958	0.00139627138264459	0.022761545356807	0.303423353520816	0	0.113917072294068	0	0.0839880670207273	0	0.135876938918489	0.0606432353975934	0	0.0326576616214568	0	0	0
TCGA-BT-A3PH	0.60918248659691	0.0336245818614688	0.157778941981117	0.0575168689265815	0.0130590637354378	0.0264145623499403	0	0	0.0561541621127165	0.0211925903400431	0.00752660853540961	0	1.03746110625727e-05	0.0175397589493131	0	0	0
TCGA-BT-A3PJ	0.352778049737102	0.0430760879047274	0.311464724495685	0.0868194655462848	0.0784272894653396	0.0187196400580927	0	0	0.0829268333598362	0	0.0120042550365187	0.00226532186871811	0.0115183325276952	0	0	0	0
TCGA-BW-A5NO	0.283257438740972	0	0.239717351870999	0	0.0551512835564288	0.0113998490357297	0	0.0913753440335435	0.0113730629015846	0.0781853325099472	0.0457714881575085	0	0.00112390261052523	0	0	0.0263548418809068	0.156290104701855
TCGA-BW-A5NP	0.482766762565067	0.0672855289342435	0.22948365529606	0.0509052752940992	0.0420501060200352	0.0280728829112683	0.0230149304140996	0	0.0589832295019853	0	0.0142583894930123	0.00317923957012959	0	0	0	0	0
TCGA-BW-A5NQ	0.88533452230744	0.0540498968906249	0	0.0169591833161818	0	0.0233343689206302	0	0	0.00205277123561564	0	0.000530853639803284	0	0	0.0177384036897039	0	0	0
TCGA-C5-A0TN	0.819441278412942	0.0543324418632284	0	0.0145947093779314	0.045530000509335	0.0118486996030126	0.00254624757344943	0	0.0434126243645433	0	0	0.00443048394788101	0.00386351434767707	0	0	0	0
